Scores, Minutes spent revising
1.9661392713883779, 12.157331896912009
84.76680515138031, 424.20182666121735
85.26507490849578, 428.92444879474607
3.846142122253622, 21.502360126519974
75.00801854276371, 375.10557112047024
85.54951305720883, 430.5328370447191
95.22204020030318, 477.00016104630276
66.33382626824687, 334.58766886539263
86.33681555130362, 434.40678989154463
11.721472140778562, 60.537576559092436
36.66161527293843, 183.98082237426507
2.4977262177604476, 13.420766765996726
34.69319414682572, 175.24152415302294
33.05675202701101, 166.9181781161448
73.540915168627, 369.9245188928232
26.717348996461606, 135.22304220373528
71.68961129612033, 361.2551566041751
38.0950227710396, 191.9015547412199
26.748732227385318, 136.21187448161825
32.74623823377545, 165.40886414506267
18.820821847517024, 95.88127426093662
24.775022807057898, 126.10828976884468
16.138664586935484, 81.59384761541695
36.88976776374278, 184.73892726890594
5.062808365144801, 27.380838462181856
79.82508599636758, 401.59487160385765
3.8561722402829903, 20.38804535585858
41.48598420929275, 208.64763776381733
78.25718310267553, 391.4658276250177
46.89901353273518, 237.25389245796177
13.619685494947463, 69.66863046421055
58.871935316762695, 294.94513377199604
78.75517715454775, 396.52173570814983
6.532932194984765, 34.13174666264755
4.220594266945687, 23.692970390935628
56.83156456017944, 285.36652928711004
64.169124968442, 323.5378352620153
49.2489923958372, 248.392058999754
27.479285142780604, 139.7252767982093
17.44323338996797, 89.4089303454862
71.32143398096561, 358.07632506618967
21.15439772591447, 106.24481061913164
66.34774067217472, 332.465913114125
66.0839128144306, 330.90134963127383
49.712543895309445, 249.28404061824065
86.72749756312915, 436.5715711191405
73.94451110132249, 371.0008054029945
48.55946231007211, 243.6150888521932
62.89623901103341, 316.69472139697467
20.127208730491994, 102.7574046003383
9.973635507510153, 52.07642873717935
66.2655510759383, 333.7786943156919
87.31670301346493, 436.72716679519095
23.708100919623302, 119.03067182342906
28.417834455344774, 143.42475123910376
42.455531597890186, 212.77259758736338
12.37378148995306, 64.00764629297893
96.02972708560414, 480.84632015696957
44.40697284037463, 222.4998542673421
61.23807029831175, 307.58519308519203
62.44078039948478, 314.3060863370905
23.495411759300403, 118.42593600027917
23.470930398826923, 120.26196750926499
17.719293070981063, 89.3508710105171
75.69310825978066, 379.68645984939326
11.206303398516543, 58.93776027219762
11.134892038211586, 58.51011943520455
64.46255907938435, 322.386268582628
88.98233642213654, 447.23170780677657
36.380812622196316, 183.02595133576375
93.04144183962184, 466.4937497015205
55.81525608904142, 281.3955720056513
57.68908526702944, 290.61770101029754
33.364107588907764, 167.732783362149
12.673379568281465, 63.83582841494115
82.90267117328206, 417.4798083807771
20.991724032030664, 107.7879444673671
9.305218785608934, 48.04669787973039
84.58597664546652, 424.3745325234265
11.395836585121604, 57.39729872147477
55.69131676066224, 279.6522101211325
5.869207663327507, 31.439684892798347
94.43802437072291, 472.4824091899631
44.2438758146292, 221.96372649355604
79.36557755740176, 398.18272954973946
86.12268326407498, 433.1266469862294
69.77064280777704, 350.8040564866468
70.53820969502097, 355.5692775177868
55.47728824871429, 278.2155859581818
67.95294740183807, 342.3448762858005
52.83043451546616, 266.6440375864481
87.38486639608529, 436.93769130327615
26.521848740258157, 133.04377208665352
92.77491912933237, 465.5761594033334
60.7479243280617, 305.45115864465737
56.786942031070005, 286.811242637343
98.50674866999498, 495.2091496124269
86.88755956696968, 436.4700008845975
97.21291504945177, 486.0766590309266
35.54368851776826, 178.09115465446604
95.68450671496088, 479.7718548516436
78.48250274845434, 393.92805919138533
74.00269742495281, 370.44136670759485
6.629411089731821, 34.375188193164746
4.0068963982057815, 21.897799452608723
75.63042466974059, 378.33319032564094
42.09554621821709, 212.74604845434803
53.247215191364724, 268.0068581451406
46.261898488693575, 233.17460168690187
70.65414986846966, 353.8289668814714
77.89104526375031, 391.2663733167141
58.046133768844754, 291.44220638561853
90.49936350430049, 453.4704475276793
13.765141875125451, 69.00703365352818
69.79395976001749, 350.5171148452615
52.75051353537433, 264.0538619907398
60.8031564277069, 306.8669272124587
34.88032926899151, 175.1953347501309
23.781309988079258, 119.01043596547137
42.79190059734474, 214.83441620240964
26.71335712515362, 133.804905583088
61.85553974933737, 309.7219577248379
51.21177603757333, 258.55930244051586
6.458226975912961, 33.24924270377802
57.79407632544799, 291.65362792081066
70.06760181884933, 352.6544494056407
85.60292561131504, 429.0438581803379
88.59087518203197, 445.8118306151873
4.0376896185875255, 21.255198632828193
33.33515740766952, 168.03124499508516
46.821961134774405, 236.82316706798346
16.451607971945236, 83.45211782963293
96.65668497500556, 485.4460623462986
95.12547282934882, 478.3313492029175
18.61928441909721, 95.4219750299706
12.076096921720447, 60.92400242161027
74.38995305331716, 374.63139383602515
42.04518237311863, 210.38325661015384
36.27328176010431, 181.9659251005405
57.28409803627234, 289.28968399283127
40.373512577017806, 202.98307385576408
24.360584955587424, 124.37671989812006
41.45466755149061, 207.43634763176635
75.04551726630054, 376.31191276048537
51.88630721955744, 260.22822253091874
46.374502043511995, 233.2557819158171
9.248038786939532, 48.8926116504644
78.61387483399459, 395.37914397955683
17.01722113972252, 86.05223587089287
56.17008832005281, 281.2882448396338
78.58436591690933, 394.5632994684671
59.093136013010636, 295.61714572836473
49.119152990842586, 247.70318969643415
25.667747188226095, 130.2978362562979
38.13058604012118, 191.4435251313399
43.34801797207446, 218.4565975882948
88.53861203339608, 443.86217741284594
87.39996746666425, 438.56650499183525
65.74219845078068, 329.45292221670394
24.127049420374135, 121.38948443114519
65.54550469779397, 330.3173453755772
56.779891872937256, 286.4715610484789
63.13422705612214, 316.5784160141303
41.96933135064071, 211.4617339109809
40.58171390390699, 205.4116330110107
37.23002610065413, 187.69906118328905
64.78360127264366, 324.87269404972216
16.96824651021404, 86.71668643686351
17.809562899773912, 89.16940319334675
16.863732764665507, 86.27815675406977
40.2136133914833, 202.17686855930174
77.63827802976425, 388.46072663197964
